Order_ID		Order_Date		Ship_Date		Ship_Mode		Customer_ID		Customer_Name		Segment		Country		City		State		Postal_Code		Region		Product_ID		Sales		Quantity		Discount		Profit		Person
US-2018-114174		08/09/2018		14/09/2018		Standard Class		AP-10720		Anne Pryor		Home Office		United States		Malden		Massachusetts		2148		East		OFF-LA-10000248		14.76		4		0		6.9372		Chuck Magee
US-2018-114622		10/04/2018		12/04/2018		First Class		JR-16210		Justin Ritter		Corporate		United States		Springfield		Ohio		45503		East		OFF-BI-10004716		8.904		2		0.7		-6.5296		Chuck Magee
US-2018-117541		14/11/2018		20/11/2018		Standard Class		JM-16195		Justin MacKendrick		Consumer		United States		Newark		Delaware		19711		East		OFF-PA-10001609		16.45		5		0		7.567		Chuck Magee
US-2018-117541		14/11/2018		20/11/2018		Standard Class		JM-16195		Justin MacKendrick		Consumer		United States		Newark		Delaware		19711		East		FUR-FU-10000550		19.92		4		0		6.5736		Chuck Magee
US-2018-118780		10/09/2018		14/09/2018		Second Class		PN-18775		Parhena Norris		Home Office		United States		New York City		New York		10011		East		OFF-ST-10000352		59.48		2		0		8.922		Chuck Magee
US-2018-118780		10/09/2018		14/09/2018		Second Class		PN-18775		Parhena Norris		Home Office		United States		New York City		New York		10011		East		OFF-PA-10000575		6.69		1		0		3.0774		Chuck Magee
US-2018-122182		10/03/2018		14/03/2018		Standard Class		BD-11770		Bryan Davis		Consumer		United States		Philadelphia		Pennsylvania		19143		East		TEC-AC-10002800		39.992		1		0.2		7.4985		Chuck Magee
US-2018-126431		01/07/2018		01/07/2018		Same Day		SU-20665		Stephanie Ulpright		Home Office		United States		New York City		New York		10009		East		OFF-LA-10001474		30.53		1		0		14.0438		Chuck Magee
US-2018-126431		01/07/2018		01/07/2018		Same Day		SU-20665		Stephanie Ulpright		Home Office		United States		New York City		New York		10009		East		TEC-AC-10001635		30.84		3		0		6.168		Chuck Magee
US-2018-126431		01/07/2018		01/07/2018		Same Day		SU-20665		Stephanie Ulpright		Home Office		United States		New York City		New York		10009		East		OFF-PA-10001950		75.06		9		0		33.777		Chuck Magee
US-2018-126893		26/11/2018		01/12/2018		Standard Class		CT-11995		Carol Triggs		Consumer		United States		Philadelphia		Pennsylvania		19134		East		TEC-PH-10004165		494.982		3		0.4		-115.4958		Chuck Magee
US-2018-127425		26/08/2018		31/08/2018		Standard Class		DR-12880		Dan Reichenbach		Corporate		United States		New York City		New York		10035		East		TEC-PH-10003442		33		6		0		8.25		Chuck Magee
US-2018-127425		26/08/2018		31/08/2018		Standard Class		DR-12880		Dan Reichenbach		Corporate		United States		New York City		New York		10035		East		TEC-AC-10002800		249.95		5		0		87.4825		Chuck Magee
US-2018-128293		02/06/2018		05/06/2018		First Class		KC-16255		Karen Carlisle		Corporate		United States		Philadelphia		Pennsylvania		19120		East		OFF-ST-10000736		64.784		1		0.2		-12.9568		Chuck Magee
US-2018-128902		11/03/2018		15/03/2018		Standard Class		MB-18085		Mick Brown		Consumer		United States		Vineland		New Jersey		8360		East		FUR-TA-10001095		244.006		2		0.3		-31.3722		Chuck Magee
US-2018-128909		09/10/2018		11/10/2018		Second Class		SP-20545		Sibella Parks		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-PA-10001593		19.136		4		0.2		5.98		Chuck Magee
US-2018-128909		09/10/2018		11/10/2018		Second Class		SP-20545		Sibella Parks		Corporate		United States		Philadelphia		Pennsylvania		19143		East		FUR-FU-10004071		332.832		4		0.2		-24.9624		Chuck Magee
US-2018-129469		23/09/2018		27/09/2018		Standard Class		KL-16555		Kelly Lampkin		Corporate		United States		Fairfield		Ohio		45014		East		FUR-FU-10002298		532.704		6		0.2		-26.6352		Chuck Magee
US-2018-129469		23/09/2018		27/09/2018		Standard Class		KL-16555		Kelly Lampkin		Corporate		United States		Fairfield		Ohio		45014		East		OFF-AR-10000315		4.912		2		0.2		0.307		Chuck Magee
US-2018-134488		24/09/2018		01/10/2018		Standard Class		PK-19075		Pete Kriz		Consumer		United States		Columbus		Ohio		43229		East		FUR-CH-10003199		155.372		2		0.3		-13.3176		Chuck Magee
US-2018-134908		05/06/2018		09/06/2018		Standard Class		JS-15940		Joni Sundaresam		Home Office		United States		Philadelphia		Pennsylvania		19134		East		OFF-ST-10003479		124.608		4		0.2		-23.364		Chuck Magee
US-2018-134908		05/06/2018		09/06/2018		Standard Class		JS-15940		Joni Sundaresam		Home Office		United States		Philadelphia		Pennsylvania		19134		East		OFF-LA-10000973		7.56		3		0.2		2.646		Chuck Magee
US-2018-136581		10/11/2018		12/11/2018		First Class		SV-20365		Seth Vernon		Consumer		United States		Troy		Ohio		45373		East		OFF-PA-10002787		31.104		6		0.2		10.8864		Chuck Magee
US-2018-139388		07/11/2018		09/11/2018		First Class		CC-12475		Cindy Chapman		Consumer		United States		Lakewood		New Jersey		8701		East		OFF-FA-10004968		14.96		4		0		0.2992		Chuck Magee
US-2018-140158		04/10/2018		08/10/2018		Standard Class		DR-12940		Daniel Raglin		Home Office		United States		Providence		Rhode Island		2908		East		OFF-BI-10000977		30.4		1		0		13.984		Chuck Magee
US-2018-140158		04/10/2018		08/10/2018		Standard Class		DR-12940		Daniel Raglin		Home Office		United States		Providence		Rhode Island		2908		East		TEC-CO-10001449		5399.91		9		0		2591.9568		Chuck Magee
US-2018-140158		04/10/2018		08/10/2018		Standard Class		DR-12940		Daniel Raglin		Home Office		United States		Providence		Rhode Island		2908		East		OFF-ST-10000136		119.1		3		0		34.539		Chuck Magee
US-2018-141544		30/08/2018		01/09/2018		First Class		PO-18850		Patrick O'Brill		Consumer		United States		Philadelphia		Pennsylvania		19143		East		TEC-PH-10003645		290.898		3		0.4		-67.8762		Chuck Magee
US-2018-141544		30/08/2018		01/09/2018		First Class		PO-18850		Patrick O'Brill		Consumer		United States		Philadelphia		Pennsylvania		19143		East		OFF-ST-10000675		54.224		2		0.2		3.389		Chuck Magee
US-2018-141544		30/08/2018		01/09/2018		First Class		PO-18850		Patrick O'Brill		Consumer		United States		Philadelphia		Pennsylvania		19143		East		FUR-CH-10003312		786.744		4		0.3		-258.5016		Chuck Magee
US-2018-141544		30/08/2018		01/09/2018		First Class		PO-18850		Patrick O'Brill		Consumer		United States		Philadelphia		Pennsylvania		19143		East		OFF-LA-10001074		100.24		10		0.2		33.831		Chuck Magee
US-2018-141544		30/08/2018		01/09/2018		First Class		PO-18850		Patrick O'Brill		Consumer		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10001524		37.764		6		0.7		-27.6936		Chuck Magee
US-2018-142685		23/06/2018		30/06/2018		Standard Class		MG-17695		Maureen Gnade		Consumer		United States		Buffalo		New York		14215		East		OFF-SU-10000157		835.17		7		0		16.7034		Chuck Magee
US-2018-143819		01/03/2018		05/03/2018		Standard Class		KD-16270		Karen Daniels		Consumer		United States		Yonkers		New York		10701		East		FUR-TA-10001095		836.592		8		0.4		-264.9208		Chuck Magee
US-2018-143819		01/03/2018		05/03/2018		Standard Class		KD-16270		Karen Daniels		Consumer		United States		Yonkers		New York		10701		East		OFF-PA-10003127		26.38		1		0		12.1348		Chuck Magee
US-2018-143819		01/03/2018		05/03/2018		Standard Class		KD-16270		Karen Daniels		Consumer		United States		Yonkers		New York		10701		East		OFF-ST-10003208		362.92		2		0		105.2468		Chuck Magee
US-2018-143819		01/03/2018		05/03/2018		Standard Class		KD-16270		Karen Daniels		Consumer		United States		Yonkers		New York		10701		East		TEC-MA-10003979		4899.93		7		0		2400.9657		Chuck Magee
US-2018-144351		14/11/2018		18/11/2018		Standard Class		RC-19960		Ryan Crowe		Consumer		United States		Baltimore		Maryland		21215		East		TEC-PH-10001644		89.97		3		0		25.1916		Chuck Magee
US-2018-144477		12/08/2018		14/08/2018		Second Class		DB-13270		Deborah Brumfield		Home Office		United States		Philadelphia		Pennsylvania		19134		East		OFF-AR-10000914		37.312		4		0.2		2.7984		Chuck Magee
US-2018-146066		21/08/2018		23/08/2018		Second Class		RB-19465		Rick Bensley		Home Office		United States		Philadelphia		Pennsylvania		19143		East		FUR-TA-10002530		815.292		9		0.4		-339.705		Chuck Magee
US-2018-147711		03/09/2018		08/09/2018		Second Class		HF-14995		Herbert Flentye		Consumer		United States		Baltimore		Maryland		21215		East		FUR-BO-10003159		344.94		3		0		31.0446		Chuck Magee
US-2018-147711		03/09/2018		08/09/2018		Second Class		HF-14995		Herbert Flentye		Consumer		United States		Baltimore		Maryland		21215		East		FUR-FU-10002364		14.76		2		0		4.2804		Chuck Magee
US-2018-147711		03/09/2018		08/09/2018		Second Class		HF-14995		Herbert Flentye		Consumer		United States		Baltimore		Maryland		21215		East		OFF-BI-10003350		12.76		2		0		5.8696		Chuck Magee
US-2018-147711		03/09/2018		08/09/2018		Second Class		HF-14995		Herbert Flentye		Consumer		United States		Baltimore		Maryland		21215		East		OFF-LA-10004093		58.48		8		0		27.4856		Chuck Magee
US-2018-150140		06/04/2018		10/04/2018		Standard Class		VM-21685		Valerie Mitchum		Home Office		United States		Burlington		Vermont				East		TEC-PH-10002555		1294.75		5		0		336.635		Chuck Magee
US-2018-150147		25/04/2018		29/04/2018		Second Class		JL-15850		John Lucas		Consumer		United States		Philadelphia		Pennsylvania		19134		East		TEC-PH-10004614		82.8		2		0.4		-20.7		Chuck Magee
US-2018-150147		25/04/2018		29/04/2018		Second Class		JL-15850		John Lucas		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10001153		20.724		2		0.7		-13.816		Chuck Magee
US-2018-150147		25/04/2018		29/04/2018		Second Class		JL-15850		John Lucas		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10001982		4.896		3		0.7		-3.4272		Chuck Magee
US-2018-150861		03/12/2018		06/12/2018		First Class		EG-13900		Emily Grady		Consumer		United States		Oceanside		New York		11572		East		OFF-PA-10001954		182.72		8		0		84.0512		Chuck Magee
US-2018-150861		03/12/2018		06/12/2018		First Class		EG-13900		Emily Grady		Consumer		United States		Oceanside		New York		11572		East		FUR-TA-10002228		400.032		2		0.4		-153.3456		Chuck Magee
US-2018-150861		03/12/2018		06/12/2018		First Class		EG-13900		Emily Grady		Consumer		United States		Oceanside		New York		11572		East		OFF-ST-10004634		33.63		3		0		10.089		Chuck Magee
US-2018-150861		03/12/2018		06/12/2018		First Class		EG-13900		Emily Grady		Consumer		United States		Oceanside		New York		11572		East		FUR-CH-10002965		542.646		3		0.1		102.4998		Chuck Magee
US-2018-150861		03/12/2018		06/12/2018		First Class		EG-13900		Emily Grady		Consumer		United States		Oceanside		New York		11572		East		OFF-LA-10001317		6.3		2		0		3.024		Chuck Magee
US-2018-151260		11/12/2018		14/12/2018		First Class		SC-20695		Steve Chapman		Corporate		United States		Springfield		Ohio		45503		East		OFF-AP-10002892		73.536		4		0.2		9.192		Chuck Magee
US-2018-151827		31/03/2018		02/04/2018		Second Class		CS-11950		Carlos Soltero		Consumer		United States		Philadelphia		Pennsylvania		19134		East		TEC-PH-10002789		280.782		3		0.4		-60.8361		Chuck Magee
US-2018-151827		31/03/2018		02/04/2018		Second Class		CS-11950		Carlos Soltero		Consumer		United States		Philadelphia		Pennsylvania		19134		East		TEC-AC-10003289		31.984		2		0.2		1.1994		Chuck Magee
US-2018-152051		25/06/2018		29/06/2018		Standard Class		TS-21160		Theresa Swint		Corporate		United States		York		Pennsylvania		17403		East		FUR-CH-10002965		422.058		3		0.3		-18.0882		Chuck Magee
US-2018-152051		25/06/2018		29/06/2018		Standard Class		TS-21160		Theresa Swint		Corporate		United States		York		Pennsylvania		17403		East		OFF-BI-10004781		38.088		4		0.7		-27.9312		Chuck Magee
US-2018-152051		25/06/2018		29/06/2018		Standard Class		TS-21160		Theresa Swint		Corporate		United States		York		Pennsylvania		17403		East		OFF-ST-10001713		254.352		6		0.2		-50.8704		Chuck Magee
US-2018-152415		17/09/2018		22/09/2018		Standard Class		PO-18865		Patrick O'Donnell		Consumer		United States		Marlborough		Massachusetts		1752		East		FUR-FU-10002597		14.82		3		0		6.2244		Chuck Magee
US-2018-152415		17/09/2018		22/09/2018		Standard Class		PO-18865		Patrick O'Donnell		Consumer		United States		Marlborough		Massachusetts		1752		East		FUR-FU-10004864		191.82		3		0		61.3824		Chuck Magee
US-2018-154256		23/06/2018		27/06/2018		Second Class		SM-20005		Sally Matthias		Consumer		United States		New York City		New York		10035		East		OFF-LA-10003720		25.83		7		0		12.1401		Chuck Magee
US-2018-154361		14/03/2018		19/03/2018		Standard Class		HZ-14950		Henia Zydlo		Consumer		United States		Columbus		Ohio		43229		East		FUR-FU-10004020		21.88		5		0.2		6.2905		Chuck Magee
US-2018-155103		02/12/2018		07/12/2018		Standard Class		JF-15190		Jamie Frazer		Consumer		United States		New York City		New York		10024		East		OFF-BI-10004318		415.176		3		0.2		134.9322		Chuck Magee
US-2018-155103		02/12/2018		07/12/2018		Standard Class		JF-15190		Jamie Frazer		Consumer		United States		New York City		New York		10024		East		OFF-BI-10004236		35.232		3		0.2		11.4504		Chuck Magee
US-2018-155103		02/12/2018		07/12/2018		Standard Class		JF-15190		Jamie Frazer		Consumer		United States		New York City		New York		10024		East		OFF-PA-10000062		54.96		1		0		26.9304		Chuck Magee
US-2018-155173		06/03/2018		10/03/2018		Standard Class		JB-16045		Julia Barnett		Home Office		United States		Philadelphia		Pennsylvania		19120		East		TEC-PH-10004586		431.94		2		0.4		-71.99		Chuck Magee
US-2018-155173		06/03/2018		10/03/2018		Standard Class		JB-16045		Julia Barnett		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10002982		2.043		1		0.7		-1.4982		Chuck Magee
US-2018-155173		06/03/2018		10/03/2018		Standard Class		JB-16045		Julia Barnett		Home Office		United States		Philadelphia		Pennsylvania		19120		East		TEC-PH-10002538		68.238		3		0.4		-12.5103		Chuck Magee
US-2018-155180		22/01/2018		29/01/2018		Standard Class		TB-21280		Toby Braunhardt		Consumer		United States		New York City		New York		10009		East		OFF-BI-10004506		26.336		4		0.2		9.2176		Chuck Magee
US-2018-158288		26/11/2018		28/11/2018		Second Class		EH-13945		Eric Hoffmann		Consumer		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10003364		78.759		9		0.7		-57.7566		Chuck Magee
US-2018-161396		19/04/2018		25/04/2018		Standard Class		GM-14455		Gary Mitchum		Home Office		United States		Columbus		Ohio		43229		East		FUR-TA-10002622		205.176		2		0.4		-58.1332		Chuck Magee
US-2018-161396		19/04/2018		25/04/2018		Standard Class		GM-14455		Gary Mitchum		Home Office		United States		Columbus		Ohio		43229		East		OFF-PA-10000418		419.4		5		0.2		146.79		Chuck Magee
US-2018-161683		03/12/2018		08/12/2018		Standard Class		CJ-12010		Caroline Jumper		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-AP-10000179		394.816		4		0.2		93.7688		Chuck Magee
US-2018-161683		03/12/2018		08/12/2018		Standard Class		CJ-12010		Caroline Jumper		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10001072		18.192		4		0.7		-14.5536		Chuck Magee
US-2018-162859		15/02/2018		22/02/2018		Standard Class		PG-18820		Patrick Gardner		Consumer		United States		New York City		New York		10009		East		OFF-BI-10004519		398.352		3		0.2		124.485		Chuck Magee
US-2018-162859		15/02/2018		22/02/2018		Standard Class		PG-18820		Patrick Gardner		Consumer		United States		New York City		New York		10009		East		OFF-FA-10000304		8.72		4		0		3.5752		Chuck Magee
US-2018-164945		22/11/2018		27/11/2018		Standard Class		CA-12055		Cathy Armstrong		Home Office		United States		New York City		New York		10009		East		OFF-BI-10001524		134.272		8		0.2		46.9952		Chuck Magee
US-2018-165505		23/01/2018		27/01/2018		Standard Class		CB-12535		Claudia Bergmann		Corporate		United States		Burlington		Vermont				East		TEC-AC-10002926		99.98		2		0		42.9914		Chuck Magee
US-2018-165505		23/01/2018		27/01/2018		Standard Class		CB-12535		Claudia Bergmann		Corporate		United States		Burlington		Vermont				East		OFF-AR-10003477		8.04		6		0		2.7336		Chuck Magee
US-2018-165505		23/01/2018		27/01/2018		Standard Class		CB-12535		Claudia Bergmann		Corporate		United States		Burlington		Vermont				East		OFF-ST-10001526		1564.29		13		0		406.7154		Chuck Magee
US-2018-168410		21/02/2018		26/02/2018		Standard Class		BV-11245		Benjamin Venier		Corporate		United States		Oceanside		New York		11572		East		FUR-FU-10000629		68.95		5		0		28.959		Chuck Magee
US-2018-168410		21/02/2018		26/02/2018		Standard Class		BV-11245		Benjamin Venier		Corporate		United States		Oceanside		New York		11572		East		OFF-ST-10000036		296.37		3		0		80.0199		Chuck Magee
US-2018-168410		21/02/2018		26/02/2018		Standard Class		BV-11245		Benjamin Venier		Corporate		United States		Oceanside		New York		11572		East		TEC-PH-10002583		39.98		2		0		1.999		Chuck Magee
US-2019-100048		19/05/2019		24/05/2019		Standard Class		RS-19765		Roland Schwarz		Corporate		United States		Mount Vernon		New York		10550		East		OFF-AP-10001154		281.34		6		0		109.7226		Chuck Magee
US-2019-100048		19/05/2019		24/05/2019		Standard Class		RS-19765		Roland Schwarz		Corporate		United States		Mount Vernon		New York		10550		East		TEC-PH-10003012		307.98		2		0		89.3142		Chuck Magee
US-2019-100048		19/05/2019		24/05/2019		Standard Class		RS-19765		Roland Schwarz		Corporate		United States		Mount Vernon		New York		10550		East		TEC-AC-10001606		299.97		3		0		113.9886		Chuck Magee
US-2019-100482		11/04/2019		15/04/2019		Standard Class		JL-15130		Jack Lebron		Consumer		United States		Lancaster		Ohio		43130		East		OFF-ST-10001325		16.768		2		0.2		1.4672		Chuck Magee
US-2019-100482		11/04/2019		15/04/2019		Standard Class		JL-15130		Jack Lebron		Consumer		United States		Lancaster		Ohio		43130		East		TEC-AC-10003441		27.12		2		0.2		-4.746		Chuck Magee
US-2019-101518		03/11/2019		08/11/2019		Standard Class		PB-19105		Peter Bьhler		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-AC-10001553		40.776		3		0.2		0.5097		Chuck Magee
US-2019-101840		06/02/2019		12/02/2019		Standard Class		SP-20545		Sibella Parks		Corporate		United States		New York City		New York		10024		East		TEC-PH-10002538		227.46		6		0		65.9634		Chuck Magee
US-2019-101840		06/02/2019		12/02/2019		Standard Class		SP-20545		Sibella Parks		Corporate		United States		New York City		New York		10024		East		OFF-BI-10000279		46.24		4		0.2		15.606		Chuck Magee
US-2019-102183		21/08/2019		28/08/2019		Standard Class		PK-19075		Pete Kriz		Consumer		United States		New York City		New York		10035		East		OFF-BI-10003476		32.088		7		0.2		11.2308		Chuck Magee
US-2019-102183		21/08/2019		28/08/2019		Standard Class		PK-19075		Pete Kriz		Consumer		United States		New York City		New York		10035		East		OFF-BI-10001359		4305.552		6		0.2		1453.1238		Chuck Magee
US-2019-102638		29/12/2019		31/12/2019		First Class		MC-17845		Michael Chen		Consumer		United States		New York City		New York		10035		East		OFF-FA-10002988		6.03		3		0		2.9547		Chuck Magee
US-2019-102890		30/06/2019		30/06/2019		Same Day		SG-20470		Sheri Gordon		Consumer		United States		New York City		New York		10011		East		FUR-TA-10000577		1044.63		5		0.4		-295.9785		Chuck Magee
US-2019-103247		05/10/2019		08/10/2019		Second Class		PO-19195		Phillina Ober		Home Office		United States		New York City		New York		10011		East		TEC-PH-10003555		160.93		7		0		3.2186		Chuck Magee
US-2019-103247		05/10/2019		08/10/2019		Second Class		PO-19195		Phillina Ober		Home Office		United States		New York City		New York		10011		East		OFF-BI-10004492		75.792		3		0.2		25.5798		Chuck Magee
US-2019-104437		27/01/2019		31/01/2019		Standard Class		TG-21310		Toby Gnade		Consumer		United States		New York City		New York		10035		East		TEC-PH-10000193		137.94		3		0		35.8644		Chuck Magee
US-2019-104955		19/03/2019		24/03/2019		Standard Class		CG-12040		Catherine Glotzbach		Home Office		United States		New York City		New York		10024		East		OFF-LA-10003121		28.91		7		0		13.2986		Chuck Magee
US-2019-105046		17/07/2019		23/07/2019		Standard Class		BE-11335		Bill Eplett		Home Office		United States		Rome		New York		13440		East		TEC-PH-10004536		269.98		2		0		67.495		Chuck Magee
US-2019-105046		17/07/2019		23/07/2019		Standard Class		BE-11335		Bill Eplett		Home Office		United States		Rome		New York		13440		East		OFF-PA-10004353		99.9		5		0		47.952		Chuck Magee
US-2019-105046		17/07/2019		23/07/2019		Standard Class		BE-11335		Bill Eplett		Home Office		United States		Rome		New York		13440		East		FUR-FU-10004848		39.08		4		0		14.4596		Chuck Magee
US-2019-105697		25/08/2019		27/08/2019		First Class		JE-15715		Joe Elijah		Consumer		United States		Cleveland		Ohio		44105		East		OFF-ST-10003996		25.696		2		0.2		1.9272		Chuck Magee
US-2019-106796		12/05/2019		19/05/2019		Standard Class		JP-16135		Julie Prescott		Home Office		United States		Springfield		Ohio		45503		East		OFF-AR-10003504		10.272		3		0.2		1.1556		Chuck Magee
US-2019-107636		30/04/2019		02/05/2019		First Class		NM-18520		Neoma Murray		Consumer		United States		Manchester		Connecticut		6040		East		OFF-LA-10003388		5.76		2		0		2.8224		Chuck Magee
US-2019-108014		19/11/2019		25/11/2019		Standard Class		JH-15430		Jennifer Halladay		Consumer		United States		Cleveland		Ohio		44105		East		OFF-BI-10003984		59.913		7		0.7		-45.9333		Chuck Magee
US-2019-108343		20/07/2019		25/07/2019		Standard Class		AR-10825		Anthony Rawles		Corporate		United States		New York City		New York		10009		East		OFF-PA-10000743		13.36		2		0		6.4128		Chuck Magee
US-2019-108343		20/07/2019		25/07/2019		Standard Class		AR-10825		Anthony Rawles		Corporate		United States		New York City		New York		10009		East		FUR-CH-10002780		163.764		2		0.1		25.4744		Chuck Magee
US-2019-108343		20/07/2019		25/07/2019		Standard Class		AR-10825		Anthony Rawles		Corporate		United States		New York City		New York		10009		East		FUR-FU-10000747		183.92		4		0		31.2664		Chuck Magee
US-2019-110149		10/12/2019		13/12/2019		First Class		WB-21850		William Brown		Consumer		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10000014		3.273		1		0.7		-2.5093		Chuck Magee
US-2019-110149		10/12/2019		13/12/2019		First Class		WB-21850		William Brown		Consumer		United States		Philadelphia		Pennsylvania		19143		East		FUR-FU-10001475		87.92		5		0.2		15.386		Chuck Magee
US-2019-110576		28/11/2019		02/12/2019		Standard Class		RB-19795		Ross Baird		Home Office		United States		Philadelphia		Pennsylvania		19120		East		FUR-FU-10003601		516.488		7		0.2		-12.9122		Chuck Magee
US-2019-110576		28/11/2019		02/12/2019		Standard Class		RB-19795		Ross Baird		Home Office		United States		Philadelphia		Pennsylvania		19120		East		FUR-FU-10000576		1007.232		6		0.2		75.5424		Chuck Magee
US-2019-110576		28/11/2019		02/12/2019		Standard Class		RB-19795		Ross Baird		Home Office		United States		Philadelphia		Pennsylvania		19120		East		FUR-TA-10004154		2065.32		12		0.4		-619.596		Chuck Magee
US-2019-110576		28/11/2019		02/12/2019		Standard Class		RB-19795		Ross Baird		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-PA-10000788		15.552		3		0.2		5.4432		Chuck Magee
US-2019-110576		28/11/2019		02/12/2019		Standard Class		RB-19795		Ross Baird		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-PA-10002479		25.344		6		0.2		7.92		Chuck Magee
US-2019-110646		26/10/2019		31/10/2019		Standard Class		JF-15190		Jamie Frazer		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10004330		33.282		3		0.7		-27.735		Chuck Magee
US-2019-110646		26/10/2019		31/10/2019		Standard Class		JF-15190		Jamie Frazer		Consumer		United States		Philadelphia		Pennsylvania		19134		East		TEC-PH-10002807		118.65		5		0.4		19.775		Chuck Magee
US-2019-110646		26/10/2019		31/10/2019		Standard Class		JF-15190		Jamie Frazer		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-LA-10001404		14.76		5		0.2		4.9815		Chuck Magee
US-2019-111024		03/07/2019		06/07/2019		Second Class		SZ-20035		Sam Zeldin		Home Office		United States		Lancaster		Ohio		43130		East		OFF-PA-10000174		32.896		4		0.2		11.1024		Chuck Magee
US-2019-111024		03/07/2019		06/07/2019		Second Class		SZ-20035		Sam Zeldin		Home Office		United States		Lancaster		Ohio		43130		East		FUR-TA-10002041		215.148		2		0.4		-103.9882		Chuck Magee
US-2019-111024		03/07/2019		06/07/2019		Second Class		SZ-20035		Sam Zeldin		Home Office		United States		Lancaster		Ohio		43130		East		OFF-PA-10002246		30.96		6		0.2		11.223		Chuck Magee
US-2019-111423		17/08/2019		19/08/2019		First Class		EH-13765		Edward Hooks		Corporate		United States		Watertown		New York		13601		East		OFF-BI-10003091		895.92		5		0.2		302.373		Chuck Magee
US-2019-111423		17/08/2019		19/08/2019		First Class		EH-13765		Edward Hooks		Corporate		United States		Watertown		New York		13601		East		FUR-CH-10003981		462.564		2		0.1		97.6524		Chuck Magee
US-2019-112928		01/06/2019		05/06/2019		Second Class		BB-10990		Barry Blumstein		Corporate		United States		Toledo		Ohio		43615		East		OFF-AP-10002287		17.48		5		0.2		1.311		Chuck Magee
US-2019-114657		16/11/2019		21/11/2019		Standard Class		MH-18115		Mick Hernandez		Home Office		United States		Yonkers		New York		10701		East		TEC-MA-10003173		52.44		4		0		24.1224		Chuck Magee
US-2019-116505		17/11/2019		21/11/2019		Second Class		TB-21625		Trudy Brown		Consumer		United States		Hagerstown		Maryland		21740		East		OFF-BI-10000050		43.8		6		0		20.586		Chuck Magee
US-2019-116659		12/11/2019		12/11/2019		Same Day		NG-18355		Nat Gilpin		Corporate		United States		Newark		Ohio		43055		East		TEC-PH-10002824		370.782		3		0.4		-92.6955		Chuck Magee
US-2019-117723		15/08/2019		18/08/2019		Second Class		DL-13495		Dionis Lloyd		Corporate		United States		Philadelphia		Pennsylvania		19120		East		OFF-ST-10004459		1801.632		6		0.2		-337.806		Chuck Magee
US-2019-118087		09/09/2019		13/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		Philadelphia		Pennsylvania		19134		East		FUR-CH-10004860		141.372		2		0.3		-48.4704		Chuck Magee
US-2019-118087		09/09/2019		13/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10002432		3.036		2		0.7		-2.3276		Chuck Magee
US-2019-118087		09/09/2019		13/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10000069		4.503		1		0.7		-3.6024		Chuck Magee
US-2019-118087		09/09/2019		13/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		Philadelphia		Pennsylvania		19134		East		OFF-AR-10003602		4.672		1		0.2		1.5768		Chuck Magee
US-2019-118087		09/09/2019		13/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		Philadelphia		Pennsylvania		19134		East		TEC-AC-10004469		95.88		3		0.2		28.764		Chuck Magee
US-2019-118087		09/09/2019		13/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		Philadelphia		Pennsylvania		19134		East		FUR-FU-10001867		17.024		2		0.2		1.7024		Chuck Magee
US-2019-118087		09/09/2019		13/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		Philadelphia		Pennsylvania		19134		East		TEC-AC-10003174		258.696		3		0.2		64.674		Chuck Magee
US-2019-118087		09/09/2019		13/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		Philadelphia		Pennsylvania		19134		East		TEC-PH-10002200		1931.958		7		0.4		-386.3916		Chuck Magee
US-2019-118535		11/02/2019		15/02/2019		Standard Class		DJ-13510		Don Jones		Corporate		United States		New York City		New York		10024		East		OFF-LA-10001297		20.7		2		0		9.936		Chuck Magee
US-2019-118598		16/11/2019		16/11/2019		Same Day		CM-12190		Charlotte Melton		Consumer		United States		Utica		New York		13501		East		TEC-PH-10002583		119.94		6		0		5.997		Chuck Magee
